lens_id,company,title,date_published,publication_type,patent_status,classification,npl_count,n_jurisdictions,jurisdictions,filter_path,kept
194-272-782-851-648,alphabet,Thermal mitigation for an electronic speaker device and associated apparatuses and methods,2025-05-27,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
195-893-181-238-90X,alphabet,Using user input to adapt search results provided for presentation to the user,2025-03-25,GRANTED_PATENT,ACTIVE,dual_purpose,11,5,"CN, DE, EP, US, WO",filtered_keep,True
198-452-615-343-965,alphabet,STEUERUNG AUF PROTOKOLLEBENE FÜR EIN SYSTEM-ON-CHIP(SOC)-AGENTEN-RESET UND ENERGIEVERWALTUNG,2025-04-16,SEARCH_REPORT,PENDING,dual_purpose,0,,,removed,False
004-021-647-324-267,alphabet,Rack level power throttling,2025-03-04,GRANTED_PATENT,ACTIVE,dual_purpose,1,3,"CN, EP, US",filtered_keep,True
007-575-343-169-855,alphabet,SAVING POWER IN A COMMUNICATION DEVICE WITH A CONDITIONAL CONFIGURATION,2024-12-19,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
011-420-080-700-402,alphabet,Adaptive phase-changing device power-saving operations,2024-12-31,GRANTED_PATENT,ACTIVE,dual_purpose,1,2,"US, WO",filtered_keep,True
016-891-202-305-244,alphabet,USING USER INPUT TO ADAPT SEARCH RESULTS PROVIDED FOR PRESENTATION TO THE USER,2025-01-09,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
025-244-480-831-768,alphabet,VERSORGUNG GROSSER SPRACHMODELLE MIT 3D-DRAM-CHIPLETS,2025-01-15,PATENT_APPLICATION,PENDING,dual_purpose,1,6,"CN, EP, JP, KR, TW, WO",filtered_keep,True
026-271-571-454-128,alphabet,ULTRABREITBANDIGE LEISTUNGSNUTZUNGSOPTIMIERUNG,2024-12-11,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
026-872-709-813-124,alphabet,Using mobile data to improve weather information,2025-01-07,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
031-360-915-902-322,alphabet,使用距离阈值管理NTN中的不连续覆盖和功率节省模式,2025-02-11,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
031-444-322-154-89X,alphabet,שיטות ומערכות לקביעת אסטרטגיה לתהליך שחרור הקשור למכשיר חשיפה והתפרסות אור,2025-02-01,UNKNOWN,PENDING,pure,,,,pure_auto_keep,True
038-511-501-658-243,alphabet,VERFAHREN ZUM BETREIBEN EINER BLUETOOTH-VORRICHTUNG,2025-01-15,SEARCH_REPORT,ACTIVE,dual_purpose,0,,,removed,False
055-801-332-318-927,alphabet,POWER SEQUENCER FOR POWER STATE MANAGEMENT,2024-12-26,PATENT_APPLICATION,PENDING,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
057-291-550-399-847,alphabet,"Sealing support structure, assembly, and method for forming the same",2025-02-21,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
058-169-274-514-34X,alphabet,Speculative activation for secure element usage,2025-02-18,GRANTED_PATENT,ACTIVE,dual_purpose,4,4,"CN, EP, US, WO",filtered_keep,True
060-486-900-745-710,alphabet,SYSTEME UND VERFAHREN FÜR PASSIVES FUNKAKTIVIERTES POWER-GATING FÜR EINE KÖRPERMONTIERBARE VORRICHTUNG,2025-01-01,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
062-659-707-419-900,alphabet,EXTENDING BATTERY LIFE AFTER LONG-TERM AND HIGH-TEMPERATURE STORAGE,2025-01-30,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
066-548-193-696-823,alphabet,Smart context subsampling on-device system,2025-03-04,GRANTED_PATENT,ACTIVE,dual_purpose,4,4,"CN, EP, US, WO",filtered_keep,True
074-499-123-526-61X,alphabet,Contactless electrical coupling for a rotatable LIDAR device,2025-01-07,GRANTED_PATENT,ACTIVE,other,2,3,"CN, US, WO",filtered_keep,True
074-589-145-921-265,alphabet,Adaptive Phase-Changing Device Power-Saving Operations,2025-02-20,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
083-163-513-155-233,alphabet,Home monitoring and control system,2025-02-25,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
090-158-722-391-176,alphabet,Authentication management through IMU and radar,2024-12-31,GRANTED_PATENT,ACTIVE,dual_purpose,5,5,"CN, EP, JP, KR, US",filtered_keep,True
096-727-735-100-214,alphabet,LOADING STATE DETECTION FOR GAMING APPLICATIONS,2025-01-30,PATENT_APPLICATION,PENDING,other,0,,,removed,False
098-584-828-408-258,alphabet,"SYSTEMS, APPARATUS AND METHODS FOR MANAGING DEMAND-RESPONSE PROGRAMS AND EVENTS",2025-03-20,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
099-601-894-714-681,alphabet,Anonymous device authentication,2025-03-11,GRANTED_PATENT,ACTIVE,other,1,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
102-443-918-695-127,alphabet,CLOCK GATE TREE,2025-02-20,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
102-995-057-808-77X,alphabet,VIRTUALISIERUNG EINES EXTERNEN SPEICHERS ALS LOKAL ZU EINEM MASCHINENLERNBESCHLEUNIGER,2025-02-19,GRANTED_PATENT,ACTIVE,dual_purpose,1,6,"CN, EP, JP, TW, US, WO",filtered_keep,True
105-078-923-246-197,alphabet,SYSTEME UND VERFAHREN FÜR PASSIVES FUNKAKTIVIERTES POWER-GATING FÜR EINE KÖRPERMONTIERBARE VORRICHTUNG,2025-02-26,SEARCH_REPORT,PENDING,dual_purpose,0,,,removed,False
118-260-156-996-837,alphabet,Clock gate tree,2025-03-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
119-343-167-586-526,alphabet,COMUNICACION EFICIENTE PARA LOS DISPOSITIVOS DE UNA RED DOMESTICA.,2025-03-20,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
125-304-519-185-175,alphabet,RECYCLED BATTERY MATERIALS AND TRACEABILITY,2025-01-30,PATENT_APPLICATION,PENDING,other,2,1,WO,removed,False
125-991-998-785-318,alphabet,LEISTUNGSOPTIMIERUNG FÜR HÄUFIGE LEISTUNGSAUSFÄLLE,2025-03-12,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
130-715-355-736-272,alphabet,使用定时器管理NTN中的不连续覆盖和功率节省模式,2025-02-14,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
133-600-692-348-093,alphabet,用于具有受限架构的第三方车辆计算设备的自动化助理建议,2025-01-03,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
136-646-165-435-411,alphabet,Thermal management of battery units on data center racks,2024-12-11,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
146-345-646-228-994,alphabet,VERFAHREN ZUM BETRIEB EINER BLUETOOTH-VORRICHTUNG,2025-01-22,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
150-953-896-054-134,alphabet,STEUERUNG AUF PROTOKOLLEBENE FÜR EIN SYSTEM-ON-CHIP(SOC)-AGENTEN-RESET UND ENERGIEVERWALTUNG,2024-12-18,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
154-209-556-925-773,alphabet,利用3D-DRAM小芯片服务大型语言模型,2025-02-14,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
157-522-924-108-188,alphabet,Eye mounted device for therapeutic agent release,2024-12-17,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
157-596-747-352-279,alphabet,MANAGING DISCONTINUOUS COVERAGE AND POWER SAVING MODE IN NTN USING TIMERS,2025-01-02,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
158-717-804-110-554,alphabet,ACTIVE THERMAL CONTROL OF UAV ENERGY STORAGE UNITS,2025-01-09,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
163-685-849-780-938,alphabet,降水の影響を受けるセンサを有する装置のための降水率のスケーリングおよび統計的調整,2025-01-23,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
165-663-082-483-780,alphabet,Serving large language models with 3d-dram chiplets,2024-12-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
166-549-316-361-143,alphabet,Landing pad with charging and loading functionality for unmanned aerial vehicle,2025-03-06,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
169-830-486-181-544,alphabet,Systems and methods for selecting light emitters for emitting light,2025-01-21,GRANTED_PATENT,ACTIVE,other,3,2,"US, WO",filtered_keep,True
170-506-973-773-812,alphabet,DI/DT-VERWALTUNG WÄHREND EINER TAKTSTEUERUNG,2025-03-19,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
176-747-923-875-103,alphabet,LADEZUSTANDSERFASSUNG FÜR SPIELANWENDUNGEN,2025-02-27,PATENT_APPLICATION,PENDING,other,0,,,removed,False
179-843-056-191-705,alphabet,数据中心机群中的处理分配,2025-01-10,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
190-238-723-027-611,alphabet,SIGNED MULTIWORD MULTIPLIER,2025-01-20,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
193-203-383-559-628,alphabet,STEUERUNG AUF PROTOKOLLEBENE FÜR EIN SYSTEM-ON-CHIP(SOC)-AGENTEN-RESET UND ENERGIEVERWALTUNG,2025-02-05,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
195-198-350-874-575,alphabet,Enhancement on smartwatch implementation,2024-12-17,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
198-229-998-546-716,alphabet,使用无人机（UAV）的方法和系统,2025-01-10,PATENT_APPLICATION,PENDING,other,0,,,removed,False
003-951-190-394-621,alphabet,ENHANCED HANDOVER PROCEDURE FOR SUPPORTING NETWORK ENERGY SAVING,2024-10-10,PATENT_APPLICATION,PENDING,dual_purpose,3,4,"CN, EP, KR, WO",filtered_keep,True
010-185-781-939-770,alphabet,SYSTEME UND VERFAHREN ZUR PASSIVEN FUNKGESTEUERTEN LEISTUNGSANPASSUNG FÜR EINE KÖRPERMONTIERBARE VORRICHTUNG,2024-09-25,AMENDED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
012-847-274-384-216,alphabet,Compression-loaded assembly for applying compression force on package,2024-10-16,PATENT_OF_ADDITION,ACTIVE,other,0,,,removed,False
017-504-936-859-08X,alphabet,Shielded electrical transformer,2024-10-22,GRANTED_PATENT,ACTIVE,other,15,3,"CN, US, WO",filtered_keep,True
019-466-035-522-568,alphabet,Thermal Gradient Battery Monitoring System and Methods,2024-10-24,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
022-563-836-340-564,alphabet,Navigation Queries,2024-11-28,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
025-705-272-977-606,alphabet,SYSTEM UND VERFAHREN ZUR VERWALTUNG EINES BETRIEBSMODUS EINER BESTIMMTEN ELEKTRONISCHEN VORRICHTUNG,2024-11-06,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
041-066-912-212-743,alphabet,VERZÖGERTE ANTWORTEN DURCH EINEN COMPUTERASSISTENTEN,2024-09-25,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
043-545-581-922-409,alphabet,ERKENNUNG VON ALLGEMEINEN STRASSENWITTERUNGSBEDINGUNGEN,2024-10-02,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
046-294-239-747-997,alphabet,Delayed responses by computational assistant,2024-11-12,GRANTED_PATENT,ACTIVE,dual_purpose,17,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
046-454-990-853-630,alphabet,Virtualized multicore systems with extended instruction heterogeneity,2024-11-26,GRANTED_PATENT,ACTIVE,dual_purpose,5,1,US,removed,False
046-744-923-106-374,alphabet,System for charging aerial vehicles,2024-12-05,PATENT_APPLICATION,PENDING,other,0,,,removed,False
052-767-983-193-560,alphabet,Wi-Fi adaptive beacon skipping for battery-powered devices,2024-12-03,GRANTED_PATENT,ACTIVE,dual_purpose,6,2,"EP, US",filtered_keep,True
053-169-649-078-264,alphabet,Context-Sensitive Control of Radar-Based Gesture-Recognition,2024-11-07,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
055-334-270-985-344,alphabet,3D-DRAM 칩렛들을 이용한 대형 언어 모델들의 서빙,2024-12-10,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
061-094-906-110-621,alphabet,ENHANCED CELL RESELECTION PROCEDURE SUPPORTING NETWORK ENERGY SAVING,2024-11-14,PATENT_APPLICATION,PENDING,dual_purpose,5,3,"CN, EP, WO",filtered_keep,True
072-425-634-034-508,alphabet,SERVING LARGE LANGUAGE MODELS WITH 3D-DRAM CHIPLETS,2024-12-05,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
075-453-255-157-468,alphabet,VERZÖGERTE ANTWORTEN DURCH EINEN COMPUTERASSISTENTEN,2024-10-09,SEARCH_REPORT,ACTIVE,dual_purpose,0,,,removed,False
076-875-657-313-722,alphabet,TRYKBELASTET PRINTKORTSMONTAGESAMLING TIL IMØDEGÅELSE AF LODDEDEFEKTER,2024-11-11,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
083-421-520-634-215,alphabet,PURISTUSKUORMITETTU KOMPONENTTILEVY JUOTOSVIKOJEN VÄHENTÄMISEEN,2024-10-24,UNKNOWN,PENDING,other,0,,,removed,False
083-988-159-251-412,alphabet,TERMINAL AREA NAVIGATION AND CONTROL OF UAVS FOR PACKAGE DELIVERY SYSTEM,2024-10-03,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
094-085-607-271-305,alphabet,SAVING POWER IN A COMMUNICATION DEVICE,2024-12-05,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
099-849-461-323-916,alphabet,SELECTING AND SERVING A CONTENT ITEM BASED ON DEVICE STATE DATA OF A DEVICE,2024-09-19,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
100-545-182-463-378,alphabet,"Systems, methods, and apparatuses for processing routine interruption requests",2024-10-29,GRANTED_PATENT,ACTIVE,dual_purpose,9,4,"CN, EP, US, WO",filtered_keep,True
101-209-630-822-914,alphabet,Reconfigurable robotic manufacturing cells,2024-11-26,GRANTED_PATENT,ACTIVE,other,3,5,"CN, DK, EP, FI, US",filtered_keep,True
101-292-994-785-173,alphabet,EFFIZIENTE NETZWERKSCHICHT FÜR IPV6-PROTOKOLL,2024-12-04,GRANTED_PATENT,ACTIVE,dual_purpose,2,11,"AU, BR, CA, CN, EP, JP, KR, MX, RU, US, WO",filtered_keep,True
101-565-804-771-282,alphabet,Active thermal control of UAV energy storage units,2024-10-15,GRANTED_PATENT,ACTIVE,other,2,5,"AU, CN, EP, US, WO",filtered_keep,True
104-076-533-584-62X,alphabet,ERKENNUNG VON ALLGEMEINEN STRASSENWITTERUNGSBEDINGUNGEN,2024-12-11,SEARCH_REPORT,PENDING,pure,,,,pure_auto_keep,True
115-411-846-151-82X,alphabet,Managing Paging for a User Device,2024-10-31,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
116-710-838-324-408,alphabet,Methods and Systems for Detecting Adverse Road Conditions using Radar,2024-10-31,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
117-625-668-062-635,alphabet,Detecting General Road Weather Conditions,2024-10-31,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
127-619-331-601-420,alphabet,EFFIZIENTE NETZWERKSCHICHT FÜR IPV6-PROTOKOLL,2024-12-04,GRANTED_PATENT,ACTIVE,dual_purpose,3,11,"AU, BR, CA, CN, EP, JP, KR, MX, RU, US, WO",filtered_keep,True
127-891-886-033-167,alphabet,Apparatus and method for power management of a computing system,2024-10-22,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
133-290-063-488-455,alphabet,Network filtering with private resolvable addresses,2024-10-15,GRANTED_PATENT,ACTIVE,dual_purpose,6,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
133-447-602-337-668,alphabet,Extending Battery Life After Long-Term and High-Temperature Storage,2024-10-24,PATENT_APPLICATION,PENDING,other,0,,,removed,False
137-297-338-498-247,alphabet,Method and system for generating neural network output for a neural network and related non-transitory machine-readable ,2024-12-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
138-605-858-694-207,alphabet,"Systems, apparatus and methods for managing demand-response programs and events",2024-12-03,GRANTED_PATENT,ACTIVE,dual_purpose,1,8,"AU, CA, CN, EP, JP, KR, US, WO",filtered_keep,True
142-157-563-641-763,alphabet,Power optimization for frequent service loss,2024-10-08,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
146-176-016-171-271,alphabet,Methods and Systems to Determine a Strategy for a Drop Process Associated with a Light Detection and Ranging (LIDAR) Dev,2024-10-17,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
156-163-542-987-537,alphabet,Privacy-first on-device federated health modeling and intervention,2024-11-26,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
165-383-795-945-344,alphabet,"Method, system, and non-transitory computer-readable storage media for training neural networks",2024-10-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
166-927-761-937-943,alphabet,AUTOMATED ASSISTANT SUGGESTIONS FOR THIRD-PARTY VEHICLE COMPUTING DEVICES WITH RESTRICTED ARCHITECTURE,2024-10-31,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
169-802-914-992-020,alphabet,VERFAHREN ZUM BETREIBEN EINER BLUETOOTH-VORRICHTUNG,2024-11-13,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
170-765-623-393-605,alphabet,Methods and systems of regulating the power usage of an integrated circuit (ic) die,2024-09-21,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
176-979-726-987-387,alphabet,MOBILVORRICHTUNGSBASIERTES RADARSYSTEM ZUR ANWENDUNG VERSCHIEDENER LEISTUNGSMODI AN EINE MEHRMODENSCHNITTSTELLE,2024-09-18,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
178-209-225-951-134,alphabet,MESH-NETZWERKADRESSIERUNGSERREGENDE EINE-MESH-NETZWERKS,2024-11-13,SEARCH_REPORT,PENDING,dual_purpose,1,8,"AU, CA, CN, EP, JP, KR, US, WO",filtered_keep,True
180-875-567-190-191,alphabet,MANAGING DATA COMMUNICATION FOR POWER SAVING,2024-11-14,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
191-286-688-689-013,alphabet,AUTHENTIFIZIERUNGSVERWALTUNG DURCH IMU UND RADAR,2024-11-20,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
192-903-425-739-637,alphabet,ANONYMOUS DEVICE AUTHENTICATION,2024-11-14,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
193-125-157-033-918,alphabet,SELECCION DE ENTRADA DINAMICA Y TEMPORIZACION PARA CIRCUITOS DE ROBO DE ENERGIA EN DISPOSITIVOS DE HOGAR INTELIGENTE,2024-11-08,PATENT_APPLICATION,PENDING,other,0,,,removed,False
001-142-714-827-852,alphabet,ニューラルネットワーク計算ユニットにおける入力データのスパース性の活用,2024-07-17,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
001-612-701-538-887,alphabet,Thermal gradient battery monitoring system and methods,2024-07-30,GRANTED_PATENT,ACTIVE,other,2,1,US,removed,False
002-264-189-948-251,alphabet,VERZÖGERTE ANTWORTEN DURCH BERECHNUNGSASSISTENTEN,2024-08-14,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
003-048-700-901-734,alphabet,WASSERSTOFFBETANKUNGS- UND SPEICHEROPTIMIERUNGSMODELL,2024-08-28,PATENT_APPLICATION,PENDING,other,0,,,removed,False
007-121-109-946-082,alphabet,Akkumodul,2024-08-08,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
008-501-503-804-032,alphabet,Independent Clocking for Configuration and Status Registers,2024-08-22,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
018-176-885-171-555,alphabet,SPEZIALCHIP FÜR NEURONALES NETZ TRAINING,2024-08-07,SEARCH_REPORT,PENDING,dual_purpose,0,,,removed,False
024-634-394-040-844,alphabet,"SYSTEME, VORRICHTUNG UND VERFAHREN ZUR VERWALTUNG VON DEMAND-RESPONSE-PROGRAMMEN UND -EREIGNISSEN",2024-08-21,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
038-138-583-588-863,alphabet,Method of Temperature Conditioning Compute Module for Cold Start,2024-08-01,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
039-198-016-292-629,alphabet,LANDEPAD MIT LADE- UND LADEFUNKTIONALITÄT FÜR UNBEMANNTES LUFTFAHRZEUG,2024-09-11,SEARCH_REPORT,ACTIVE,other,1,5,"AU, CN, EP, US, WO",filtered_keep,True
040-138-514-390-820,alphabet,KOMPRESSIONSBELASTETE LEITERPLATTENANORDNUNG ZUR VERMINDERUNG VON LÖTFEHLERN,2024-08-14,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
047-688-277-093-128,alphabet,SELBSTADAPTIVE VORHERSAGE FÜR MULTI-HORIZON-VORHERSAGEN VON MASCHINENLERNMODELLEN,2024-07-17,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
066-762-744-592-930,alphabet,Hydrogen Fueling and Storage Optimization Model,2024-08-29,PATENT_APPLICATION,PENDING,other,0,,,removed,False
068-822-303-800-081,alphabet,"GENNEMLØBSOPTIMERET, TJENESTEKVALITETSBEVIDST EFFEKTBEGRÆNSNINGSSYSTEM",2024-08-12,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
070-537-231-124-131,alphabet,Detecting general road weather conditions,2024-08-20,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
071-843-784-157-840,alphabet,HØJSPÆNDINGSSUPERLEDERE TIL DATACENTER-CAMPUS,2024-07-29,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
073-312-386-455-391,alphabet,Methods and systems to determine a strategy for a drop process associated with a light detection and ranging (LIDAR) dev,2024-07-23,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
074-806-452-015-826,alphabet,Navigation queries,2024-08-27,GRANTED_PATENT,ACTIVE,dual_purpose,1,9,"AU, CA, CN, DE, EP, JP, KR, US, WO",filtered_keep,True
076-497-437-419-992,alphabet,Battery expansion control system,2024-08-06,GRANTED_PATENT,ACTIVE,other,2,1,US,removed,False
080-776-382-071-357,alphabet,"TIEDONSIIRTONOPEUDEN SUHTEEN OPTIMOITU, PALVELUNLAADUN HUOMIOIVA TEHONRAJOITUSJÄRJESTELMÄ",2024-08-07,UNKNOWN,PENDING,dual_purpose,0,,,removed,False
081-040-998-359-222,alphabet,Low-power vision sensing,2024-09-17,GRANTED_PATENT,ACTIVE,dual_purpose,12,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
092-399-536-583-326,alphabet,TRANSPARENTE HARDWAREUNTERSTÜTZTE SPEICHERDEKOMPRESSION,2024-08-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
094-610-994-211-312,alphabet,Interface and mode selection for digital action execution,2024-08-27,GRANTED_PATENT,ACTIVE,dual_purpose,6,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
096-165-427-034-524,alphabet,Context-sensitive control of radar-based gesture-recognition,2024-09-17,GRANTED_PATENT,ACTIVE,dual_purpose,5,5,"CN, EP, JP, KR, US",filtered_keep,True
099-473-982-052-506,alphabet,VIRTUELLER TEMPERATURSENSOR,2024-08-07,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
